Fecha,Region,Estado,Municipio,Estacion,Permiso CRE,Direccion,Regular,Premium,Diesel
2026-08-17,No especificado,No especificado,No especificado,,PL/24280/EXP/ES/2022,,23.99,28.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2428/EXP/ES/2015,,24.99,29.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/24279/EXP/ES/2022,,19.99,23.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/24278/EXP/ES/2022,,23.49,28.37,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24277/EXP/ES/2022,,22.69,27.49,26.59
2026-08-17,No especificado,No especificado,No especificado,,PL/24276/EXP/ES/2022,,23.99,28.30,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24275/EXP/ES/2022,,23.99,29.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24274/EXP/ES/2022,,23.99,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24273/EXP/ES/2022,,22.99,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/24272/EXP/ES/2022,,23.39,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24271/EXP/ES/2022,,23.19,28.19,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24270/EXP/ES/2022,,24.61,29.50,28.49
2026-08-17,No especificado,No especificado,No especificado,,PL/2427/EXP/ES/2015,,23.99,29.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24269/EXP/ES/2022,,25.39,28.98,28.29
2026-08-17,No especificado,No especificado,No especificado,,PL/24268/EXP/ES/2022,,23.99,29.24,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24267/EXP/ES/2022,,23.99,28.14,
2026-08-17,No especificado,No especificado,No especificado,,PL/24266/EXP/ES/2022,,23.99,29.24,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24265/EXP/ES/2022,,23.99,27.99,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/24264/EXP/ES/2022,,23.89,28.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24263/EXP/ES/2022,,23.99,29.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24262/EXP/ES/2022,,23.99,29.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2426/EXP/ES/2015,,24.99,29.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2425/EXP/ES/2015,,22.69,27.78,
2026-08-17,No especificado,No especificado,No especificado,,PL/2424/EXP/ES/2015,,24.99,29.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2423/EXP/ES/2015,,22.99,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2422/EXP/ES/2015,,23.99,27.88,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2421/EXP/ES/2015,,23.99,28.79,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/2420/EXP/ES/2015,,23.24,28.29,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24194/EXP/ES/2022,,24.00,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24193/EXP/ES/2022,,24.00,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24192/EXP/ES/2022,,23.99,24.99,27.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24191/EXP/ES/2022,,23.99,28.70,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24190/EXP/ES/2022,,23.67,28.37,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2419/EXP/ES/2015,,24.00,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24189/EXP/ES/2022,,23.19,28.37,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24188/EXP/ES/2022,,23.69,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24187/EXP/ES/2022,,24.00,28.85,27.64
2026-08-17,No especificado,No especificado,No especificado,,PL/24186/EXP/ES/2022,,24.49,29.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/24185/EXP/ES/2022,,24.94,28.97,27.94
2026-08-17,No especificado,No especificado,No especificado,,PL/24184/EXP/ES/2022,,23.99,28.68,
2026-08-17,No especificado,No especificado,No especificado,,PL/24183/EXP/ES/2022,,23.43,27.45,25.38
2026-08-17,No especificado,No especificado,No especificado,,PL/24182/EXP/ES/2022,,22.89,27.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24181/EXP/ES/2022,,20.99,26.90,
2026-08-17,No especificado,No especificado,No especificado,,PL/24180/EXP/ES/2022,,23.39,24.49,27.89
2026-08-17,No especificado,No especificado,No especificado,,PL/2418/EXP/ES/2015,,23.99,28.19,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24179/EXP/ES/2022,,23.49,27.89,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2417/EXP/ES/2015,,22.69,27.69,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/24167/EXP/ES/2022,,25.39,28.98,28.28
2026-08-17,No especificado,No especificado,No especificado,,PL/24166/EXP/ES/2022,,23.92,27.74,27.47
2026-08-17,No especificado,No especificado,No especificado,,PL/24165/EXP/ES/2022,,24.00,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24164/EXP/ES/2022,,20.95,24.49,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/24163/EXP/ES/2022,,23.99,29.23,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24162/EXP/ES/2022,,23.49,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24161/EXP/ES/2022,,22.99,27.97,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/24160/EXP/ES/2022,,23.74,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/2416/EXP/ES/2015,,22.47,27.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/24159/EXP/ES/2022,,22.99,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/24158/EXP/ES/2022,,23.43,27.36,
2026-08-17,No especificado,No especificado,No especificado,,PL/24157/EXP/ES/2022,,23.95,28.75,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24156/EXP/ES/2022,,22.99,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24155/EXP/ES/2022,,22.95,27.49,26.80
2026-08-17,No especificado,No especificado,No especificado,,PL/24154/EXP/ES/2022,,23.99,28.49,27.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24153/EXP/ES/2022,,23.85,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24152/EXP/ES/2022,,23.35,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24151/EXP/ES/2022,,23.69,29.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24150/EXP/ES/2022,,23.99,28.25,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2415/EXP/ES/2015,,23.96,28.76,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24149/EXP/ES/2022,,23.99,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2414/EXP/ES/2015,,26.25,29.76,29.55
2026-08-17,No especificado,No especificado,No especificado,,PL/2413/EXP/ES/2015,,23.27,27.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/24124/EXP/ES/2022,,24.00,28.89,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/24122/EXP/ES/2022,,23.99,29.09,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24121/EXP/ES/2022,,23.69,28.40,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24120/EXP/ES/2022,,23.99,29.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2412/EXP/ES/2015,,23.99,28.92,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24119/EXP/ES/2022,,23.19,27.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24118/EXP/ES/2022,,24.79,29.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/24117/EXP/ES/2022,,24.00,28.40,27.05
2026-08-17,No especificado,No especificado,No especificado,,PL/24116/EXP/ES/2022,,23.99,29.09,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24115/EXP/ES/2022,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24114/EXP/ES/2022,,24.00,29.05,
2026-08-17,No especificado,No especificado,No especificado,,PL/24113/EXP/ES/2022,,23.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24112/EXP/ES/2022,,23.99,28.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24111/EXP/ES/2022,,24.69,29.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24110/EXP/ES/2022,,24.69,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2411/EXP/ES/2015,,21.85,26.95,25.37
2026-08-17,No especificado,No especificado,No especificado,,PL/24109/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24108/EXP/ES/2022,,23.99,27.98,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24107/EXP/ES/2022,,23.99,29.45,
2026-08-17,No especificado,No especificado,No especificado,,PL/24106/EXP/ES/2022,,23.79,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24105/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24104/EXP/ES/2022,,24.20,29.07,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24103/EXP/ES/2022,,23.29,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2410/EXP/ES/2015,,22.29,27.95,25.37
2026-08-17,No especificado,No especificado,No especificado,,PL/2409/EXP/ES/2015,,23.99,28.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24083/EXP/ES/2022,,23.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24082/EXP/ES/2022,,23.90,28.65,26.90
2026-08-17,No especificado,No especificado,No especificado,,PL/24081/EXP/ES/2022,,23.99,28.60,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24080/EXP/ES/2022,,23.34,27.60,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2408/EXP/ES/2015,,23.89,28.45,26.95
2026-08-17,No especificado,No especificado,No especificado,,PL/24079/EXP/ES/2022,,21.25,24.85,
2026-08-17,No especificado,No especificado,No especificado,,PL/24078/EXP/ES/2022,,24.00,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24077/EXP/ES/2022,,23.79,28.19,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24076/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24075/EXP/ES/2022,,23.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24074/EXP/ES/2022,,23.98,28.98,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24073/EXP/ES/2022,,22.85,26.99,26.79
2026-08-17,No especificado,No especificado,No especificado,,PL/24072/EXP/ES/2022,,25.39,28.99,28.29
2026-08-17,No especificado,No especificado,No especificado,,PL/24071/EXP/ES/2022,,23.89,28.65,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24070/EXP/ES/2022,,24.00,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2407/EXP/ES/2015,,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24069/EXP/ES/2022,,24.00,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24068/EXP/ES/2022,,24.00,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24067/EXP/ES/2022,,24.00,28.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24066/EXP/ES/2022,,24.00,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24064/EXP/ES/2022,,23.95,28.39,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24063/EXP/ES/2022,,24.00,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24062/EXP/ES/2022,,23.99,28.95,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24061/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24060/EXP/ES/2022,,23.99,28.90,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2406/EXP/ES/2015,,26.25,29.76,29.55
2026-08-17,No especificado,No especificado,No especificado,,PL/24059/EXP/ES/2022,,23.99,29.49,27.50
2026-08-17,No especificado,No especificado,No especificado,,PL/24058/EXP/ES/2022,,23.89,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24057/EXP/ES/2022,,23.90,27.80,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24056/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24055/EXP/ES/2022,,23.69,28.29,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24054/EXP/ES/2022,,24.89,28.44,27.69
2026-08-17,No especificado,No especificado,No especificado,,PL/24053/EXP/ES/2022,,23.47,28.41,26.45
2026-08-17,No especificado,No especificado,No especificado,,PL/24052/EXP/ES/2022,,23.89,28.39,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24051/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24050/EXP/ES/2022,,25.38,28.98,28.29
2026-08-17,No especificado,No especificado,No especificado,,PL/2405/EXP/ES/2015,,23.99,28.99,26.84
2026-08-17,No especificado,No especificado,No especificado,,PL/24049/EXP/ES/2022,,24.00,29.09,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24047/EXP/ES/2022,,23.85,28.25,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24046/EXP/ES/2022,,23.99,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24045/EXP/ES/2022,,23.99,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24044/EXP/ES/2022,,23.98,29.00,27.50
2026-08-17,No especificado,No especificado,No especificado,,PL/24043/EXP/ES/2022,,23.67,28.35,26.95
2026-08-17,No especificado,No especificado,No especificado,,PL/2404/EXP/ES/2015,,23.99,28.49,
2026-08-17,No especificado,No especificado,No especificado,,PL/24030/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2403/EXP/ES/2015,,23.69,29.29,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24029/EXP/ES/2022,,23.99,28.98,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/24028/EXP/ES/2022,,23.99,29.19,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24027/EXP/ES/2022,,23.98,28.50,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24026/EXP/ES/2022,,24.39,27.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24025/EXP/ES/2022,,22.95,26.95,26.80
2026-08-17,No especificado,No especificado,No especificado,,PL/24024/EXP/ES/2022,,24.39,28.38,27.55
2026-08-17,No especificado,No especificado,No especificado,,PL/24023/EXP/ES/2022,,22.99,26.99,26.69
2026-08-17,No especificado,No especificado,No especificado,,PL/2402/EXP/ES/2015,,23.89,27.69,
2026-08-17,No especificado,No especificado,No especificado,,PL/2401/EXP/ES/2015,,23.99,29.48,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24007/EXP/ES/2022,,22.97,27.57,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/24006/EXP/ES/2022,,23.99,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/24005/EXP/ES/2022,,23.99,29.49,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/24004/EXP/ES/2022,,23.99,29.49,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/24003/EXP/ES/2022,,23.99,29.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/24002/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2400/EXP/ES/2015,,23.99,28.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/2399/EXP/ES/2015,,23.99,,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23983/EXP/ES/2022,,23.70,27.95,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23982/EXP/ES/2022,,23.75,27.55,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23981/EXP/ES/2022,,23.39,27.42,26.89
2026-08-17,No especificado,No especificado,No especificado,,PL/23980/EXP/ES/2022,,23.99,29.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2398/EXP/ES/2015,,22.99,28.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/23979/EXP/ES/2022,,23.99,28.21,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23978/EXP/ES/2022,,23.60,27.30,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23977/EXP/ES/2022,,23.99,28.68,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/23976/EXP/ES/2022,,23.37,28.29,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/23975/EXP/ES/2022,,23.37,28.29,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/23974/EXP/ES/2022,,23.37,28.29,26.97
2026-08-17,No especificado,No especificado,No especificado,,PL/2397/EXP/ES/2015,,24.49,29.79,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23965/EXP/ES/2022,,23.99,28.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23964/EXP/ES/2022,,23.55,28.50,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23963/EXP/ES/2022,,23.99,28.79,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23962/EXP/ES/2022,,23.99,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23961/EXP/ES/2022,,23.98,28.95,27.27
2026-08-17,No especificado,No especificado,No especificado,,PL/23960/EXP/ES/2022,,23.29,27.59,26.89
2026-08-17,No especificado,No especificado,No especificado,,PL/2396/EXP/ES/2015,,24.50,30.50,
2026-08-17,No especificado,No especificado,No especificado,,PL/23951/EXP/ES/2022,,23.99,28.28,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23950/EXP/ES/2022,,24.00,29.55,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2395/EXP/ES/2015,,23.99,29.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23949/EXP/ES/2022,,23.99,28.60,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23948/EXP/ES/2022,,22.69,27.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23947/EXP/ES/2022,,24.00,28.95,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23946/EXP/ES/2022,,24.00,28.59,
2026-08-17,No especificado,No especificado,No especificado,,PL/23945/EXP/ES/2022,,24.00,28.88,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23944/EXP/ES/2022,,24.00,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23943/EXP/ES/2022,,22.99,28.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/23942/EXP/ES/2022,,24.00,29.99,27.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23941/EXP/ES/2022,,23.99,29.14,27.30
2026-08-17,No especificado,No especificado,No especificado,,PL/23940/EXP/ES/2022,,25.39,28.98,28.29
2026-08-17,No especificado,No especificado,No especificado,,PL/2394/EXP/ES/2015,,23.95,29.57,
2026-08-17,No especificado,No especificado,No especificado,,PL/23939/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23938/EXP/ES/2022,,20.89,24.79,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/23937/EXP/ES/2022,,23.99,25.19,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23936/EXP/ES/2022,,23.60,28.40,26.98
2026-08-17,No especificado,No especificado,No especificado,,PL/23935/EXP/ES/2022,,23.49,27.99,27.10
2026-08-17,No especificado,No especificado,No especificado,,PL/23934/EXP/ES/2022,,23.99,27.70,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23933/EXP/ES/2022,,24.00,28.65,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23932/EXP/ES/2022,,24.00,28.50,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23931/EXP/ES/2022,,23.99,28.39,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2393/EXP/ES/2015,,23.19,28.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2392/EXP/ES/2015,,23.29,28.60,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23919/EXP/ES/2021,,23.99,28.90,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23918/EXP/ES/2021,,23.99,29.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23917/EXP/ES/2021,,22.99,27.77,26.89
2026-08-17,No especificado,No especificado,No especificado,,PL/23916/EXP/ES/2021,,23.99,29.44,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23915/EXP/ES/2021,,23.99,28.99,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23914/EXP/ES/2021,,23.99,30.97,27.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23913/EXP/ES/2021,,23.99,28.59,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23912/EXP/ES/2021,,24.39,27.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/2391/EXP/ES/2015,,23.99,29.69,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23906/EXP/ES/2021,,23.89,28.99,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23905/EXP/ES/2021,,23.79,28.64,26.83
2026-08-17,No especificado,No especificado,No especificado,,PL/23904/EXP/ES/2021,,23.19,28.29,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23903/EXP/ES/2021,,23.49,27.69,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23902/EXP/ES/2021,,23.99,29.03,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23901/EXP/ES/2021,,22.99,27.39,26.86
2026-08-17,No especificado,No especificado,No especificado,,PL/23900/EXP/ES/2021,,23.99,28.35,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2390/EXP/ES/2015,,23.95,29.57,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23890/EXP/ES/2021,,23.05,28.39,
2026-08-17,No especificado,No especificado,No especificado,,PL/2389/EXP/ES/2015,,23.99,,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23889/EXP/ES/2021,,24.00,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23888/EXP/ES/2021,,23.56,28.65,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23887/EXP/ES/2021,,24.00,28.29,27.09
2026-08-17,No especificado,No especificado,No especificado,,PL/23886/EXP/ES/2021,,22.99,28.89,
2026-08-17,No especificado,No especificado,No especificado,,PL/23885/EXP/ES/2021,,22.99,28.39,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23884/EXP/ES/2021,,23.99,28.95,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/23883/EXP/ES/2021,,23.69,27.89,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23882/EXP/ES/2021,,23.99,28.89,27.49
2026-08-17,No especificado,No especificado,No especificado,,PL/23881/EXP/ES/2021,,23.99,29.84,
2026-08-17,No especificado,No especificado,No especificado,,PL/23880/EXP/ES/2021,,23.99,28.49,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2388/EXP/ES/2015,,25.39,28.99,28.29
2026-08-17,No especificado,No especificado,No especificado,,PL/23879/EXP/ES/2021,,23.99,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2387/EXP/ES/2015,,25.39,28.99,
2026-08-17,No especificado,No especificado,No especificado,,PL/23862/EXP/ES/2021,,23.99,29.15,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23861/EXP/ES/2021,,23.19,28.91,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23860/EXP/ES/2021,,23.99,29.80,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/2386/EXP/ES/2015,,23.99,28.75,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23859/EXP/ES/2021,,23.95,28.55,27.30
2026-08-17,No especificado,No especificado,No especificado,,PL/23858/EXP/ES/2021,,23.59,28.78,26.96
2026-08-17,No especificado,No especificado,No especificado,,PL/23857/EXP/ES/2021,,23.58,28.08,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23856/EXP/ES/2021,,23.99,28.50,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2385/EXP/ES/2015,,23.79,28.45,
2026-08-17,No especificado,No especificado,No especificado,,PL/2384/EXP/ES/2015,,22.99,28.39,25.39
2026-08-17,No especificado,No especificado,No especificado,,PL/2383/EXP/ES/2015,,23.99,29.48,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23825/EXP/ES/2021,,23.70,28.19,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/2382/EXP/ES/2015,,22.99,28.10,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23818/EXP/ES/2021,,23.95,28.29,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23817/EXP/ES/2021,,23.79,28.29,27.09
2026-08-17,No especificado,No especificado,No especificado,,PL/23816/EXP/ES/2021,,22.99,28.69,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23815/EXP/ES/2021,,23.99,28.09,26.79
2026-08-17,No especificado,No especificado,No especificado,,PL/23811/EXP/ES/2021,,24.00,28.49,27.24
2026-08-17,No especificado,No especificado,No especificado,,PL/23810/EXP/ES/2021,,22.95,27.85,26.85
2026-08-17,No especificado,No especificado,No especificado,,PL/2381/EXP/ES/2015,,23.99,29.00,28.10
2026-08-17,No especificado,No especificado,No especificado,,PL/23809/EXP/ES/2021,,23.99,29.09,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23808/EXP/ES/2021,,23.48,27.95,26.80
2026-08-17,No especificado,No especificado,No especificado,,PL/23807/EXP/ES/2021,,23.99,28.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23805/EXP/ES/2021,,24.00,28.49,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23800/EXP/ES/2021,,23.99,29.24,27.35
2026-08-17,No especificado,No especificado,No especificado,,PL/2380/EXP/ES/2015,,23.99,27.90,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23799/EXP/ES/2021,,23.85,28.59,
2026-08-17,No especificado,No especificado,No especificado,,PL/23798/EXP/ES/2021,,23.79,28.59,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23797/EXP/ES/2021,,24.00,28.65,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23796/EXP/ES/2021,,22.99,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23795/EXP/ES/2021,,23.94,28.89,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23794/EXP/ES/2021,,23.94,28.48,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23793/EXP/ES/2021,,23.77,27.99,26.77
2026-08-17,No especificado,No especificado,No especificado,,PL/23792/EXP/ES/2021,,23.39,27.85,26.99
2026-08-17,No especificado,No especificado,No especificado,,PL/23791/EXP/ES/2021,,23.94,27.70,27.00
2026-08-17,No especificado,No especificado,No especificado,,PL/23790/EXP/ES/2021,,23.99,28.99,27.99
