Fecha,Region,Estado,Municipio,Estacion,Permiso CRE,Direccion,Regular,Premium,Diesel
2026-08-17,,,,,PL/25157/EXP/ES/2023,,23.99,29.99,
2026-08-17,,,,,PL/25156/EXP/ES/2023,,23.53,29.99,27.00
2026-08-17,,,,,PL/25155/EXP/ES/2023,,23.89,27.15,27.00
2026-08-17,,,,,PL/25154/EXP/ES/2023,,23.99,27.92,
2026-08-17,,,,,PL/25153/EXP/ES/2023,,24.39,27.94,27.00
2026-08-17,,,,,PL/25152/EXP/ES/2023,,23.99,29.40,27.00
2026-08-17,,,,,PL/25151/EXP/ES/2023,,23.99,28.35,27.00
2026-08-17,,,,,PL/25150/EXP/ES/2023,,23.99,29.85,27.00
2026-08-17,,,,,PL/2515/EXP/ES/2015,,23.99,29.79,26.99
2026-08-17,,,,,PL/25149/EXP/ES/2023,,23.81,28.87,26.99
2026-08-17,,,,,PL/25148/EXP/ES/2023,,23.59,28.48,26.99
2026-08-17,,,,,PL/25147/EXP/ES/2023,,23.99,29.59,27.00
2026-08-17,,,,,PL/25146/EXP/ES/2023,,19.75,24.97,
2026-08-17,,,,,PL/25145/EXP/ES/2023,,23.99,29.59,27.00
2026-08-17,,,,,PL/25144/EXP/ES/2023,,23.48,27.80,26.97
2026-08-17,,,,,PL/25143/EXP/ES/2023,,23.79,29.28,26.99
2026-08-17,,,,,PL/25131/EXP/ES/2023,,23.99,27.99,
2026-08-17,,,,,PL/25130/EXP/ES/2023,,23.59,27.99,26.99
2026-08-17,,,,,PL/2513/EXP/ES/2015,,,,26.99
2026-08-17,,,,,PL/25129/EXP/ES/2023,,22.39,26.99,
2026-08-17,,,,,PL/25128/EXP/ES/2023,,22.49,27.19,26.69
2026-08-17,,,,,PL/25127/EXP/ES/2023,,23.59,27.79,26.99
2026-08-17,,,,,PL/25125/EXP/ES/2023,,23.95,28.20,
2026-08-17,,,,,PL/25124/EXP/ES/2023,,22.99,26.99,
2026-08-17,,,,,PL/25123/EXP/ES/2023,,24.00,28.89,27.00
2026-08-17,,,,,PL/2512/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,,,,,PL/25119/EXP/ES/2023,,23.99,27.99,27.00
2026-08-17,,,,,PL/25118/EXP/ES/2023,,23.99,28.80,27.00
2026-08-17,,,,,PL/25117/EXP/ES/2023,,23.99,28.98,27.89
2026-08-17,,,,,PL/25116/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/25115/EXP/ES/2023,,23.95,28.65,
2026-08-17,,,,,PL/25114/EXP/ES/2023,,23.77,29.39,26.89
2026-08-17,,,,,PL/25113/EXP/ES/2023,,22.89,28.99,26.99
2026-08-17,,,,"GASOLINERA VILLA DE GUADALUPE, S.A. DE C.V.",PL/25112/EXP/ES/2023,Carretera a Saltillo No. 1820,23.99,29.79,27.00
2026-08-17,,,,,PL/25111/EXP/ES/2023,,23.89,28.50,26.99
2026-08-17,,,,,PL/25110/EXP/ES/2023,,23.79,28.89,27.00
2026-08-17,,,,,PL/2511/EXP/ES/2015,,23.99,29.49,
2026-08-17,,,,,PL/25109/EXP/ES/2023,,21.28,24.90,25.39
2026-08-17,,,,,PL/25108/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/25107/EXP/ES/2023,,21.85,28.23,25.37
2026-08-17,,,,,PL/25106/EXP/ES/2023,,24.49,29.99,26.99
2026-08-17,,,,,PL/25105/EXP/ES/2023,,24.00,29.04,27.00
2026-08-17,,,,,PL/2510/EXP/ES/2015,,24.49,29.79,27.29
2026-08-17,,,,,PL/2509/EXP/ES/2015,,23.99,29.29,26.99
2026-08-17,,,,,PL/25083/EXP/ES/2023,,24.79,29.99,27.99
2026-08-17,,,,,PL/25082/EXP/ES/2023,,23.49,27.99,
2026-08-17,,,,,PL/25081/EXP/ES/2023,,24.00,29.15,27.00
2026-08-17,,,,,PL/25080/EXP/ES/2023,,23.90,28.50,27.00
2026-08-17,,,,,PL/2508/EXP/ES/2015,,23.29,28.39,26.99
2026-08-17,,,,,PL/25079/EXP/ES/2023,,22.99,28.49,27.00
2026-08-17,,,,,PL/25078/EXP/ES/2023,,23.99,28.59,27.00
2026-08-17,,,,,PL/25077/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/25076/EXP/ES/2023,,19.99,,26.99
2026-08-17,,,,,PL/25075/EXP/ES/2023,,22.97,27.97,26.99
2026-08-17,,,,,PL/25074/EXP/ES/2023,,23.90,27.99,26.99
2026-08-17,,,,,PL/25073/EXP/ES/2023,,23.37,27.59,27.00
2026-08-17,,,,,PL/25072/EXP/ES/2023,,22.99,27.49,26.59
2026-08-17,,,,,PL/25071/EXP/ES/2023,,23.67,27.99,26.99
2026-08-17,,,,,PL/25070/EXP/ES/2023,,23.99,29.44,27.00
2026-08-17,,,,,PL/2507/EXP/ES/2015,,24.19,28.99,27.19
2026-08-17,,,,,PL/25069/EXP/ES/2023,,19.99,24.99,26.99
2026-08-17,,,,,PL/25068/EXP/ES/2023,,24.60,29.80,28.50
2026-08-17,,,,,PL/25067/EXP/ES/2023,,23.68,28.18,26.91
2026-08-17,,,,,PL/25066/EXP/ES/2023,,23.99,28.49,26.99
2026-08-17,,,,,PL/25065/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/25064/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/25062/EXP/ES/2023,,23.72,27.74,27.00
2026-08-17,,,,,PL/25061/EXP/ES/2023,,24.00,28.25,27.00
2026-08-17,,,,,PL/25060/EXP/ES/2023,,23.99,28.98,
2026-08-17,,,,,PL/2506/EXP/ES/2015,,23.99,28.19,27.29
2026-08-17,,,,,PL/25059/EXP/ES/2023,,23.99,28.68,
2026-08-17,,,,,PL/25058/EXP/ES/2023,,22.98,28.50,
2026-08-17,,,,,PL/25057/EXP/ES/2023,,23.99,29.45,27.00
2026-08-17,,,,,PL/25055/EXP/ES/2023,,23.99,29.44,27.84
2026-08-17,,,,,PL/25054/EXP/ES/2023,,24.00,28.30,27.00
2026-08-17,,,,,PL/25053/EXP/ES/2023,,23.99,28.90,27.00
2026-08-17,,,,,PL/25052/EXP/ES/2023,,23.89,28.39,27.00
2026-08-17,,,,,PL/25051/EXP/ES/2023,,23.99,27.39,26.99
2026-08-17,,,,"SERVICIOS Y COMBUSTIBLES TCHAIKOVSKY, S.A. DE C.V.",PL/25050/EXP/ES/2023,AVENIDA PIOTR CHAIKOVSKI 594,23.89,28.49,
2026-08-17,,,,,PL/2505/EXP/ES/2015,,23.99,28.60,
2026-08-17,,,,,PL/25049/EXP/ES/2023,,23.49,28.69,26.99
2026-08-17,,,,,PL/25048/EXP/ES/2023,,23.99,27.59,27.00
2026-08-17,,,,,PL/25047/EXP/ES/2023,,22.95,26.95,27.00
2026-08-17,,,,,PL/25046/EXP/ES/2023,,23.99,28.48,26.99
2026-08-17,,,,,PL/25045/EXP/ES/2023,,23.99,28.55,27.00
2026-08-17,,,,,PL/25044/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/25043/EXP/ES/2023,,23.99,28.95,27.79
2026-08-17,,,,,PL/25040/EXP/ES/2023,,23.97,28.37,26.99
2026-08-17,,,,,PL/2504/EXP/ES/2015,,23.99,29.97,
2026-08-17,,,,,PL/25039/EXP/ES/2023,,23.99,28.90,27.00
2026-08-17,,,,,PL/25038/EXP/ES/2023,,23.99,27.99,26.99
2026-08-17,,,,,PL/25037/EXP/ES/2023,,23.99,28.19,27.00
2026-08-17,,,,,PL/25035/EXP/ES/2023,,24.09,28.59,27.99
2026-08-17,,,,,PL/25034/EXP/ES/2023,,23.99,29.39,27.00
2026-08-17,,,,,PL/2503/EXP/ES/2015,,24.49,29.49,
2026-08-17,,,,,PL/25022/EXP/ES/2023,,23.99,29.35,
2026-08-17,,,,,PL/25021/EXP/ES/2023,,19.98,24.49,26.39
2026-08-17,,,,,PL/25020/EXP/ES/2023,,23.49,27.59,26.90
2026-08-17,,,,,PL/2502/EXP/ES/2015,,24.49,29.49,
2026-08-17,,,,,PL/25019/EXP/ES/2023,,24.00,29.00,27.00
2026-08-17,,,,,PL/25018/EXP/ES/2023,,22.98,27.99,26.99
2026-08-17,,,,,PL/2501/EXP/ES/2015,,23.99,29.49,
2026-08-17,,,,,PL/25000/EXP/ES/2023,,23.49,27.49,27.00
2026-08-17,,,,,PL/2500/EXP/ES/2015,,22.90,27.45,26.90
2026-08-17,,,,,PL/24998/EXP/ES/2023,,23.99,28.49,27.00
2026-08-17,,,,,PL/24997/EXP/ES/2023,,24.89,28.44,27.70
2026-08-17,,,,,PL/24996/EXP/ES/2023,,24.29,29.24,27.90
2026-08-17,,,,,PL/24995/EXP/ES/2023,,23.99,28.39,27.00
2026-08-17,,,,,PL/24994/EXP/ES/2023,,24.49,29.99,27.00
2026-08-17,,,,,PL/24993/EXP/ES/2023,,23.99,28.99,27.00
2026-08-17,,,,,PL/24992/EXP/ES/2023,,23.75,27.92,27.00
2026-08-17,,,,,PL/24991/EXP/ES/2023,,24.00,29.95,27.00
2026-08-17,,,,,PL/24990/EXP/ES/2023,,24.39,27.99,27.00
2026-08-17,,,,,PL/24989/EXP/ES/2023,,23.60,28.58,27.00
2026-08-17,,,,,PL/24988/EXP/ES/2023,,23.78,27.80,27.00
2026-08-17,,,,,PL/24987/EXP/ES/2023,,22.49,28.49,
2026-08-17,,,,,PL/24986/EXP/ES/2023,,23.74,,26.99
2026-08-17,,,,,PL/24985/EXP/ES/2023,,21.99,27.99,26.99
2026-08-17,,,,,PL/24984/EXP/ES/2023,,22.99,26.85,
2026-08-17,,,,,PL/24983/EXP/ES/2023,,23.85,28.45,
2026-08-17,,,,,PL/24982/EXP/ES/2023,,23.99,28.20,
2026-08-17,,,,,PL/24981/EXP/ES/2023,,24.00,29.40,28.10
2026-08-17,,,,,PL/24980/EXP/ES/2023,,23.99,28.16,
2026-08-17,,,,,PL/2498/EXP/ES/2015,,20.99,26.90,
2026-08-17,,,,,PL/24979/EXP/ES/2023,,23.99,28.96,
2026-08-17,,,,,PL/24978/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/24977/EXP/ES/2023,,23.19,27.99,
2026-08-17,,,,,PL/24976/EXP/ES/2023,,23.99,28.99,
2026-08-17,,,,,PL/24975/EXP/ES/2023,,23.99,26.60,26.79
2026-08-17,,,,,PL/24974/EXP/ES/2023,,23.89,28.69,26.99
2026-08-17,,,,,PL/24973/EXP/ES/2023,,22.90,27.45,26.90
2026-08-17,,,,,PL/24972/EXP/ES/2023,,23.50,29.49,27.00
2026-08-17,,,,,PL/24971/EXP/ES/2023,,23.99,28.99,27.55
2026-08-17,,,,,PL/24970/EXP/ES/2023,,23.99,28.79,26.99
2026-08-17,,,,,PL/2497/EXP/ES/2015,,24.99,29.49,
2026-08-17,,,,,PL/24969/EXP/ES/2023,,23.99,29.68,27.00
2026-08-17,,,,,PL/24968/EXP/ES/2023,,23.99,28.99,27.99
2026-08-17,,,,,PL/24967/EXP/ES/2023,,23.85,28.10,26.98
2026-08-17,,,,,PL/24966/EXP/ES/2023,,23.99,28.64,27.00
2026-08-17,,,,,PL/24965/EXP/ES/2023,,23.99,28.69,27.00
2026-08-17,,,,,PL/24964/EXP/ES/2023,,23.99,28.50,27.00
2026-08-17,,,,,PL/24963/EXP/ES/2023,,23.79,25.09,25.59
2026-08-17,,,,,PL/24962/EXP/ES/2023,,23.89,28.29,26.99
2026-08-17,,,,,PL/24961/EXP/ES/2023,,23.49,27.99,27.00
2026-08-17,,,,,PL/24960/EXP/ES/2023,,23.55,28.25,26.93
2026-08-17,,,,,PL/2496/EXP/ES/2015,,24.99,29.49,
2026-08-17,,,,,PL/24958/EXP/ES/2023,,24.79,28.99,29.54
2026-08-17,,,,,PL/24957/EXP/ES/2023,,23.45,24.99,
2026-08-17,,,,,PL/24956/EXP/ES/2023,,23.99,28.29,26.99
2026-08-17,,,,,PL/24955/EXP/ES/2023,,21.89,26.99,25.30
2026-08-17,,,,,PL/24954/EXP/ES/2023,,23.50,27.99,26.79
2026-08-17,,,,,PL/24953/EXP/ES/2023,,24.39,28.59,27.00
2026-08-17,,,,,PL/24951/EXP/ES/2023,,23.98,29.98,27.54
2026-08-17,,,,,PL/24950/EXP/ES/2023,,20.49,23.99,26.99
2026-08-17,,,,,PL/2495/EXP/ES/2015,,23.99,29.49,
2026-08-17,,,,,PL/24949/EXP/ES/2023,,24.00,28.52,27.00
2026-08-17,,,,,PL/24948/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/24947/EXP/ES/2023,,23.99,28.69,
2026-08-17,,,,,PL/24946/EXP/ES/2023,,23.84,27.99,
2026-08-17,,,,,PL/24945/EXP/ES/2023,,23.89,27.71,
2026-08-17,,,,,PL/24944/EXP/ES/2023,,23.89,28.99,26.99
2026-08-17,,,,,PL/24943/EXP/ES/2023,,24.00,29.35,27.00
2026-08-17,,,,,PL/24942/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/24941/EXP/ES/2023,,23.99,28.99,27.00
2026-08-17,,,,,PL/24940/EXP/ES/2023,,23.99,28.09,27.00
2026-08-17,,,,,PL/2494/EXP/ES/2015,,23.19,28.29,27.00
2026-08-17,,,,,PL/24939/EXP/ES/2023,,23.99,27.54,27.00
2026-08-17,,,,,PL/24938/EXP/ES/2023,,19.39,23.69,25.39
2026-08-17,,,,,PL/2493/EXP/ES/2015,,22.99,27.99,
2026-08-17,,,,,PL/24925/EXP/ES/2023,,23.99,29.79,27.00
2026-08-17,,,,,PL/24924/EXP/ES/2023,,23.98,30.67,27.97
2026-08-17,,,,,PL/24923/EXP/ES/2023,,23.99,28.19,27.24
2026-08-17,,,,,PL/24922/EXP/ES/2023,,24.19,28.99,27.00
2026-08-17,,,,,PL/24920/EXP/ES/2023,,23.99,29.59,27.00
2026-08-17,,,,,PL/2492/EXP/ES/2015,,22.89,27.99,26.99
2026-08-17,,,,,PL/24919/EXP/ES/2023,,23.99,28.50,27.00
2026-08-17,,,,,PL/24918/EXP/ES/2023,,22.89,27.39,26.99
2026-08-17,,,,,PL/24917/EXP/ES/2023,,23.97,28.27,27.00
2026-08-17,,,,,PL/24912/EXP/ES/2023,,23.80,,26.00
2026-08-17,,,,,PL/24911/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/24910/EXP/ES/2023,,23.35,27.60,26.99
2026-08-17,,,,,PL/2491/EXP/ES/2015,,22.89,27.99,
2026-08-17,,,,,PL/24908/EXP/ES/2023,,23.99,28.39,27.00
2026-08-17,,,,,PL/24907/EXP/ES/2023,,23.99,28.70,27.00
2026-08-17,,,,,PL/24906/EXP/ES/2023,,23.99,28.99,26.99
2026-08-17,,,,,PL/24905/EXP/ES/2023,,23.37,27.97,
2026-08-17,,,,,PL/24904/EXP/ES/2023,,23.89,28.99,26.99
2026-08-17,,,,,PL/24903/EXP/ES/2023,,19.59,25.39,
2026-08-17,,,,,PL/24902/EXP/ES/2023,,23.69,27.49,27.00
2026-08-17,,,,,PL/24901/EXP/ES/2023,,24.49,29.79,27.00
2026-08-17,,,,,PL/24900/EXP/ES/2023,,22.99,27.99,26.99
2026-08-17,,,,,PL/2490/EXP/ES/2015,,23.99,28.69,27.00
2026-08-17,,,,,PL/24899/EXP/ES/2023,,23.99,28.90,27.00
2026-08-17,,,,,PL/24898/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/24897/EXP/ES/2023,,23.99,28.69,27.00
2026-08-17,,,,,PL/24896/EXP/ES/2023,,23.95,28.45,27.00
2026-08-17,,,,,PL/24895/EXP/ES/2023,,24.37,29.44,26.98
2026-08-17,,,,,PL/24894/EXP/ES/2023,,23.99,,27.00
2026-08-17,,,,,PL/24893/EXP/ES/2023,,23.99,29.99,27.00
2026-08-17,,,,,PL/24892/EXP/ES/2023,,23.99,29.00,27.60
2026-08-17,,,,,PL/24891/EXP/ES/2023,,23.99,28.19,27.24
2026-08-17,,,,,PL/24890/EXP/ES/2023,,23.99,28.36,26.99
2026-08-17,,,,,PL/2489/EXP/ES/2015,,22.99,27.99,
2026-08-17,,,,,PL/24889/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/24888/EXP/ES/2023,,25.39,28.97,28.29
2026-08-17,,,,,PL/24886/EXP/ES/2023,,23.49,27.99,27.00
2026-08-17,,,,,PL/24885/EXP/ES/2023,,23.49,27.99,27.19
2026-08-17,,,,,PL/24884/EXP/ES/2023,,23.99,29.29,26.99
2026-08-17,,,,,PL/24883/EXP/ES/2023,,23.80,27.89,
2026-08-17,,,,,PL/24882/EXP/ES/2023,,23.59,27.79,26.99
2026-08-17,,,,,PL/24881/EXP/ES/2023,,24.39,27.99,
2026-08-17,,,,,PL/24880/EXP/ES/2023,,23.99,27.64,27.00
2026-08-17,,,,,PL/2488/EXP/ES/2015,,23.99,28.29,27.00
2026-08-17,,,,,PL/24879/EXP/ES/2023,,23.37,27.97,
2026-08-17,,,,,PL/24878/EXP/ES/2023,,23.49,28.99,26.89
2026-08-17,,,,,PL/24877/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/24876/EXP/ES/2023,,23.99,28.29,27.00
2026-08-17,,,,,PL/2487/EXP/ES/2015,,23.99,28.29,27.24
2026-08-17,,,,,PL/24862/EXP/ES/2023,,24.39,27.99,27.00
2026-08-17,,,,,PL/24860/EXP/ES/2023,,23.99,28.59,27.49
2026-08-17,,,,,PL/2486/EXP/ES/2015,,23.99,29.90,
2026-08-17,,,,,PL/24859/EXP/ES/2023,,23.89,28.55,27.00
2026-08-17,,,,,PL/24858/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/24857/EXP/ES/2023,,24.39,27.94,
2026-08-17,,,,,PL/24856/EXP/ES/2023,,23.99,29.29,27.49
2026-08-17,,,,,PL/24855/EXP/ES/2023,,23.75,27.99,26.99
2026-08-17,,,,,PL/24854/EXP/ES/2023,,23.93,28.93,26.93
2026-08-17,,,,,PL/24853/EXP/ES/2023,,25.39,28.99,28.29
2026-08-17,,,,,PL/24852/EXP/ES/2023,,23.99,29.19,27.17
2026-08-17,,,,,PL/24851/EXP/ES/2023,,23.99,28.50,27.00
2026-08-17,,,,,PL/24850/EXP/ES/2023,,20.75,,26.99
2026-08-17,,,,,PL/2485/EXP/ES/2015,,20.99,26.90,27.00
2026-08-17,,,,,PL/24848/EXP/ES/2023,,23.97,28.47,26.99
2026-08-17,,,,,PL/24847/EXP/ES/2023,,23.90,27.39,27.00
2026-08-17,,,,,PL/24846/EXP/ES/2023,,23.99,28.94,27.59
2026-08-17,,,,,PL/24844/EXP/ES/2023,,23.99,29.75,27.99
2026-08-17,,,,,PL/24843/EXP/ES/2023,,23.99,28.09,
2026-08-17,,,,,PL/2484/EXP/ES/2015,,23.99,29.58,
2026-08-17,,,,,PL/2483/EXP/ES/2015,,23.99,29.59,
2026-08-17,,,,,PL/24829/EXP/ES/2023,,23.49,27.99,26.99
2026-08-17,,,,,PL/24828/EXP/ES/2023,,24.00,28.49,27.00
2026-08-17,,,,,PL/24827/EXP/ES/2023,,23.99,26.99,26.99
2026-08-17,,,,,PL/24826/EXP/ES/2023,,23.89,28.39,27.00
2026-08-17,,,,,PL/24825/EXP/ES/2023,,22.94,26.67,26.97
2026-08-17,,,,,PL/24824/EXP/ES/2023,,23.99,28.79,27.00
2026-08-17,,,,,PL/24823/EXP/ES/2023,,23.99,29.49,27.00
2026-08-17,,,,,PL/24822/EXP/ES/2023,,24.00,29.45,27.00
2026-08-17,,,,,PL/24821/EXP/ES/2023,,23.99,28.19,27.24
2026-08-17,,,,,PL/24820/EXP/ES/2023,,23.99,28.63,27.00
2026-08-17,,,,,PL/2482/EXP/ES/2015,,23.99,28.79,26.99
2026-08-17,,,,,PL/24819/EXP/ES/2023,,23.99,28.90,27.00
2026-08-17,,,,,PL/24818/EXP/ES/2023,,23.85,28.45,26.99
2026-08-17,,,,,PL/24817/EXP/ES/2023,,24.49,29.79,27.00
2026-08-17,,,,,PL/24816/EXP/ES/2023,,23.88,28.43,26.49
2026-08-17,,,,,PL/24815/EXP/ES/2023,,23.95,28.95,26.99
2026-08-17,,,,,PL/24814/EXP/ES/2023,,23.90,29.40,27.00
2026-08-17,,,,,PL/24813/EXP/ES/2023,,23.99,29.29,27.00
2026-08-17,,,,,PL/2481/EXP/ES/2015,,23.99,29.39,27.00
2026-08-17,,,,,PL/2480/EXP/ES/2015,,23.74,27.99,26.99
2026-08-17,,,,,PL/24793/EXP/ES/2022,,24.49,,27.89
2026-08-17,,,,,PL/24792/EXP/ES/2022,,23.99,29.19,27.00
2026-08-17,,,,,PL/24791/EXP/ES/2022,,23.99,28.48,
2026-08-17,,,,,PL/24790/EXP/ES/2022,,23.89,28.10,27.00
2026-08-17,,,,,PL/24789/EXP/ES/2022,,23.99,28.83,27.27
2026-08-17,,,,,PL/24788/EXP/ES/2022,,23.35,27.75,26.99
2026-08-17,,,,,PL/24787/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,,,,,PL/24786/EXP/ES/2022,,25.37,28.98,28.29
2026-08-17,,,,,PL/24782/EXP/ES/2022,,23.98,29.35,27.00
2026-08-17,,,,,PL/24780/EXP/ES/2022,,25.39,28.99,28.29
2026-08-17,,,,,PL/2478/EXP/ES/2015,,23.79,27.19,
2026-08-17,,,,,PL/24779/EXP/ES/2022,,24.69,29.99,28.69
2026-08-17,,,,,PL/24778/EXP/ES/2022,,24.00,28.15,27.25
2026-08-17,,,,,PL/24777/EXP/ES/2022,,24.89,29.89,26.99
2026-08-17,,,,,PL/24775/EXP/ES/2022,,23.99,28.28,27.00
2026-08-17,,,,,PL/24774/EXP/ES/2022,,23.99,28.69,27.00
2026-08-17,,,,,PL/24773/EXP/ES/2022,,23.99,29.59,27.00
2026-08-17,,,,,PL/24772/EXP/ES/2022,,24.39,28.79,27.49
2026-08-17,,,,,PL/24771/EXP/ES/2022,,23.99,28.79,27.79
2026-08-17,,,,,PL/24770/EXP/ES/2022,,24.00,28.85,27.25
2026-08-17,,,,,PL/2477/EXP/ES/2015,,23.99,29.98,
2026-08-17,,,,,PL/24768/EXP/ES/2022,,23.69,28.99,
2026-08-17,,,,,PL/24767/EXP/ES/2022,,21.29,24.79,25.39
2026-08-17,,,,,PL/24765/EXP/ES/2022,,23.99,27.99,27.00
2026-08-17,,,,,PL/24763/EXP/ES/2022,,24.29,28.09,27.00
2026-08-17,,,,,PL/24762/EXP/ES/2022,,23.69,28.37,26.99
2026-08-17,,,,,PL/24761/EXP/ES/2022,,23.79,27.99,26.99
2026-08-17,,,,,PL/24760/EXP/ES/2022,,22.99,27.49,26.99
2026-08-17,,,,,PL/2476/EXP/ES/2015,,23.99,29.39,27.00
2026-08-17,,,,,PL/24759/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,,,,,PL/24758/EXP/ES/2022,,23.99,28.64,27.00
2026-08-17,,,,,PL/24757/EXP/ES/2022,,23.49,28.37,
2026-08-17,,,,,PL/24756/EXP/ES/2022,,23.79,28.45,27.99
2026-08-17,,,,,PL/24755/EXP/ES/2022,,20.99,24.10,26.97
2026-08-17,,,,,PL/24754/EXP/ES/2022,,23.19,28.19,27.00
2026-08-17,,,,,PL/24753/EXP/ES/2022,,21.50,26.90,27.00
2026-08-17,,,,,PL/24752/EXP/ES/2022,,24.39,28.04,27.00
2026-08-17,,,,,PL/24751/EXP/ES/2022,,23.50,28.60,26.90
2026-08-17,,,,,PL/24750/EXP/ES/2022,,22.89,27.89,27.00
2026-08-17,,,,,PL/2475/EXP/ES/2015,,23.29,28.09,
2026-08-17,,,,,PL/24749/EXP/ES/2022,,23.99,28.89,26.99
2026-08-17,,,,,PL/24748/EXP/ES/2022,,24.00,28.49,27.00
2026-08-17,,,,,PL/24746/EXP/ES/2022,,23.89,28.10,27.00
2026-08-17,,,,,PL/24744/EXP/ES/2022,,23.99,28.99,
2026-08-17,,,,,PL/24743/EXP/ES/2022,,23.99,28.99,27.00
2026-08-17,,,,,PL/24742/EXP/ES/2022,,24.29,28.59,27.00
2026-08-17,,,,,PL/24741/EXP/ES/2022,,23.70,28.00,26.99
2026-08-17,,,,,PL/24740/EXP/ES/2022,,24.00,30.99,28.00
2026-08-17,,,,,PL/2474/EXP/ES/2015,,23.99,29.59,
2026-08-17,,,,,PL/24739/EXP/ES/2022,,23.89,28.38,27.00
2026-08-17,,,,,PL/24738/EXP/ES/2022,,24.59,29.99,26.99
2026-08-17,,,,,PL/24737/EXP/ES/2022,,22.19,27.09,25.39
2026-08-17,,,,,PL/24736/EXP/ES/2022,,23.09,28.39,27.00
2026-08-17,,,,,PL/24735/EXP/ES/2022,,24.19,29.69,27.69
2026-08-17,,,,,PL/24734/EXP/ES/2022,,24.89,28.58,27.70
2026-08-17,,,,,PL/24733/EXP/ES/2022,,23.98,29.29,26.99
2026-08-17,,,,,PL/24732/EXP/ES/2022,,23.89,28.79,27.00
2026-08-17,,,,,PL/2473/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,,,,,PL/2472/EXP/ES/2015,,23.99,28.49,27.00
2026-08-17,,,,,PL/2471/EXP/ES/2015,,24.49,29.49,
2026-08-17,,,,,PL/2470/EXP/ES/2015,,23.80,27.69,
2026-08-17,,,,,PL/24696/EXP/ES/2022,,23.99,29.50,26.99
2026-08-17,,,,,PL/24695/EXP/ES/2022,,22.99,27.99,26.99
2026-08-17,,,,,PL/24694/EXP/ES/2022,,22.95,27.99,26.99
2026-08-17,,,,,PL/24693/EXP/ES/2022,,24.19,28.89,27.00
2026-08-17,,,,,PL/24692/EXP/ES/2022,,23.99,28.59,
2026-08-17,,,,,PL/24690/EXP/ES/2022,,23.79,28.37,26.99
2026-08-17,,,,,PL/2469/EXP/ES/2015,,23.99,27.99,26.99
2026-08-17,,,,,PL/24689/EXP/ES/2022,,22.59,27.99,26.99
2026-08-17,,,,,PL/24688/EXP/ES/2022,,23.49,28.89,26.99
2026-08-17,,,,,PL/24687/EXP/ES/2022,,23.99,29.99,27.00
2026-08-17,,,,,PL/24686/EXP/ES/2022,,23.89,28.59,27.00
2026-08-17,,,,,PL/24685/EXP/ES/2022,,23.99,29.69,
2026-08-17,,,,,PL/24684/EXP/ES/2022,,23.75,28.89,27.00
2026-08-17,,,,,PL/24683/EXP/ES/2022,,23.99,28.70,27.00
2026-08-17,,,,,PL/24682/EXP/ES/2022,,24.49,28.59,27.00
2026-08-17,,,,,PL/24681/EXP/ES/2022,,22.99,27.65,26.99
2026-08-17,,,,,PL/24680/EXP/ES/2022,,23.89,28.59,27.00
2026-08-17,,,,,PL/2468/EXP/ES/2015,,23.99,28.99,27.00
2026-08-17,,,,,PL/2467/EXP/ES/2015,,20.99,26.90,
2026-08-17,,,,,PL/24664/EXP/ES/2022,,23.99,28.99,26.99
2026-08-17,,,,,PL/24663/EXP/ES/2022,,25.39,28.99,28.29
2026-08-17,,,,,PL/24662/EXP/ES/2022,,23.99,28.69,27.00
2026-08-17,,,,,PL/24661/EXP/ES/2022,,23.48,27.88,27.00
2026-08-17,,,,,PL/24660/EXP/ES/2022,,23.48,27.88,27.00
2026-08-17,,,,,PL/2466/EXP/ES/2015,,23.99,28.19,27.00
2026-08-17,,,,,PL/24659/EXP/ES/2022,,23.99,29.69,
2026-08-17,,,,,PL/24658/EXP/ES/2022,,23.28,29.48,26.95
2026-08-17,,,,,PL/24657/EXP/ES/2022,,23.75,27.95,26.68
2026-08-17,,,,,PL/24656/EXP/ES/2022,,23.99,27.99,26.99
2026-08-17,,,,,PL/24655/EXP/ES/2022,,23.99,27.99,26.99
2026-08-17,,,,,PL/24654/EXP/ES/2022,,23.99,29.87,
